title	firstname	middlename	lastname	name_suffix	nickname	bioguide_id	party	state	district	in_office	gender	phone	fax	website	webform	congress_office	votesmart_id	fec_id	govtrack_id	crp_id	twitter_id	congresspedia_url	youtube_url	facebook_id	official_rss	senate_class	birthdate	oc_email
Rep	Darrell	E.	Issa			I000056	R	CA	49	1	M	202-225-3906	202-225-3303	https://issa.house.gov		2269 Rayburn House Office Building	16553	H0CA48024	400196	N00007017	DarrellIssa	http://www.opencongress.org/wiki/Darrell_Issa	http://youtube.com/repdarrellissa	darrellissa			1953-11-01	Rep.Issa@opencongress.org
Rep	Bruce		Poliquin			P000611	R	ME	2	1	M	202-225-6306	202-225-2943	https://poliquin.house.gov		1208 Longworth House Office Building		S2ME00158	412633	N00034584	RepPoliquin			RepPoliquin			1953-11-01	Rep.Poliquin@opencongress.org
Rep	Peter		Hoekstra		Pete	H000676	R	MI	2	0	M			http://www.house.gov/hoekstra			26910	H2MI02066	400182	N00004155		http://www.opencongress.org/wiki/Peter_Hoekstra					1953-10-30	
Rep	Karen		Bass			B001270	D	CA	37	1	F	202-225-7084	202-225-2422	https://bass.house.gov		2241 Rayburn House Office Building	28963	H0CA33117	412404	N00031877	RepKarenBass	http://www.opencongress.org/wiki/Karen_Bass	http://youtube.com/RepKarenBass	RepKarenBass			1953-10-03	Rep.Bass@opencongress.org
Rep	Gregory	W.	Meeks			M001137	D	NY	5	1	M	202-225-3461	202-226-4169	http://meeks.house.gov		2234 Rayburn House Office Building	4360	H8NY06048	400271	N00001171	GregoryMeeks	http://www.opencongress.org/wiki/Gregory_Meeks	http://youtube.com/gwmeeks	gregorymeeksny05			1953-09-25	Rep.Meeks@opencongress.org
Rep	Gene		Taylor			T000074	D	MS	4	0	M			http://www.house.gov/genetaylor			26932	H8MS05047	400399	N00003350		http://www.opencongress.org/wiki/Gene_Taylor					1953-09-17	
Rep	David	J.	Weldon	Jr.	Dave	W000267	R	FL	15	0	M			http://weldon.house.gov			22159	H4FL15114	400427	N00002807		http://www.opencongress.org/wiki/David_Weldon					1953-08-31	
Rep	Louie	B.	Gohmert	Jr.		G000552	R	TX	1	1	M	202-225-3035	202-226-1230	https://gohmert.house.gov		2243 Rayburn House Office Building	50029	H4TX04039	400651	N00026148	RepLouieGohmert	http://www.opencongress.org/wiki/Louis_Gohmert	http://youtube.com/GohmertTX01	50375006903			1953-08-18	Rep.Gohmert@opencongress.org
Rep	Michael	F.	Doyle	Jr.	Mike	D000482	D	PA	14	1	M	202-225-2135	202-225-3084	http://doyle.house.gov		239 Cannon House Office Building	21853	H4PA18131	400114	N00001373	USRepMikeDoyle	http://www.opencongress.org/wiki/Michael_Doyle	http://youtube.com/CongressmanDoyle	usrepmikedoyle			1953-08-05	Rep.Doyle@opencongress.org
Sen	Claire		McCaskill			M001170	D	MO	Senior Seat	1	F	202-224-6154	202-228-6326	https://www.mccaskill.senate.gov	http://www.mccaskill.senate.gov/contact	503 Hart Senate Office Building	2109	S6MO00305	412243	N00027694	McCaskillOffice	http://www.opencongress.org/wiki/Claire_McCaskill	http://youtube.com/SenatorMcCaskill	senatormccaskill		I	1953-07-24	Sen.Mccaskill@opencongress.org
Rep	John	Tony	Salazar			S001158	D	CO	3	0	M			http://www.house.gov/salazar			29778	H4CO03167	400620	N00026431		http://www.opencongress.org/wiki/John_Salazar					1953-07-21	
Rep	Dave	Lee	Camp			C000071	R	MI	4	0	M	202-225-3561	202-225-9679	http://camp.house.gov	http://camp.house.gov/contact/	341 Cannon House Office Building	26911	H0MI10071	400058	N00008086		http://www.opencongress.org/wiki/David_Lee_Camp					1953-07-09	
Rep	Judy	M.	Chu			C001080	D	CA	27	1	F	202-225-5464	202-225-5467	https://chu.house.gov		2423 Rayburn House Office Building	16539	H0CA32101	412379	N00030600	RepJudyChu	http://www.opencongress.org/wiki/Judy_Chu	http://youtube.com/RepJudyChu	RepJudyChu			1953-07-07	Rep.Chu@opencongress.org
Rep	Randy	K.	Weber			W000814	R	TX	14	1	M	202-225-2831	202-225-0271	http://weber.house.gov		1708 Longworth House Office Building	102026	H2TX14149	412574	N00033539	TXRandy14		http://youtube.com/TXRandy14	TXRandy14			1953-07-02	Rep.Weber@opencongress.org
Rep	Baron	P.	Hill			H001030	D	IN	9	0	M			http://baronhill.house.gov			18466	H8IN09032	400177	N00003875		http://www.opencongress.org/wiki/Baron_Hill					1953-06-23	
Rep	Ken	S.	Calvert			C000059	R	CA	42	1	M	202-225-1986	202-225-2004	http://calvert.house.gov		2205 Rayburn House Office Building	26777	H2CA37023	400057	N00007099	KenCalvert	http://www.opencongress.org/wiki/Ken_Calvert	http://youtube.com/RepKenCalvert	70063393423			1953-06-08	Rep.Calvert@opencongress.org
Sen	Kay		Hagan			H001049	D	NC	Junior Seat	0	F	202-224-6342	202-228-2563	http://www.hagan.senate.gov	http://www.hagan.senate.gov/contact/	521 Dirksen Senate Office Building	21082	S8NC00239	412324	N00029617		http://www.opencongress.org/wiki/Kay_Hagan				II	1953-05-26	
Rep	R.	Bradley	Miller		Brad	M001154	D	NC	13	0	M	202-225-3032	202-225-0181	http://www.house.gov/bradmiller	http://bradmiller.house.gov/?sectionid=17&sectiontree=9,17	1127 Longworth House Office Building	10205	H2NC13029	400280	N00025093		http://www.opencongress.org/wiki/Ralph_Miller					1953-05-19	
Rep	Ed		Perlmutter			P000593	D	CO	7	1	M	202-225-2645	202-225-5278	https://perlmutter.house.gov		1410 Longworth House Office Building	2653	H6CO07023	412192	N00027510	RepPerlmutter	http://www.opencongress.org/wiki/Ed_Perlmutter	http://youtube.com/RepPerlmutter	RepPerlmutter			1953-05-01	Rep.Perlmutter@opencongress.org
Rep	Fred	Stephen	Upton			U000031	R	MI	6	1	M	202-225-3761	202-225-4986	http://upton.house.gov		2183 Rayburn House Office Building	26906	H6MI04113	400414	N00004133	RepFredUpton	http://www.opencongress.org/wiki/Frederick_Stephen_Upton	http://youtube.com/RepFredUpton	RepFredUpton			1953-04-23	Rep.Upton@opencongress.org
Rep	Joe		Courtney			C001069	D	CT	2	1	M	202-225-2076	202-225-4977	https://courtney.house.gov		2348 Rayburn House Office Building	30333	H2CT02112	412193	N00024842	RepJoeCourtney	http://www.opencongress.org/wiki/Joseph_Courtney	http://youtube.com/repcourtney	joecourtney			1953-04-06	Rep.Courtney@opencongress.org
Rep	Nydia	M.	Velázquez			V000081	D	NY	7	1	F	202-225-2361	202-226-0327	https://velazquez.house.gov		2302 Rayburn House Office Building	26975	H2NY00010	400416	N00001102	NydiaVelazquez	http://www.opencongress.org/wiki/Nydia_Velazquez	http://youtube.com/nydiavelazquez	8037068318			1953-03-28	Rep.Velazquez@opencongress.org
Rep	Christopher	H.	Smith		Chris	S000522	R	NJ	4	1	M	202-225-3765	202-225-7768	http://chrissmith.house.gov		2373 Rayburn House Office Building	26952	H8NJ04014	400380	N00009816	RepChrisSmith	http://www.opencongress.org/wiki/Christopher_Smith	http://youtube.com/USRepChrisSmith	RepChrisSmith			1953-03-04	Rep.Chrissmith@opencongress.org
Sen	Russell	D.	Feingold			F000061	D	WI	Junior Seat	0	M			http://feingold.senate.gov			53361	S8WI00026	300042	N00000036		http://www.opencongress.org/wiki/Russell_Feingold				III	1953-03-02	
Sen	Luther		Strange			S001202	R	AL	Junior Seat	1	M	202-224-4124		https://www.senate.gov/senators/115thCongress/Luther_Strange.htm		G-12 Dirksen Senate Office Building		S8AL00308	412734		SenatorStrange					II	1953-03-01	Sen.Www@opencongress.org
Rep	Neal		Dunn			D000628	R	FL	2	1	M	202-225-5235		https://dunn.house.gov		423 Cannon House Office Building	166297	H6FL02208	412691	N00037442	drnealdunnfl2			drnealdunnfl2			1953-02-16	Rep.Dunn@opencongress.org
Rep	Steve	J.	Chabot			C000266	R	OH	1	1	M	202-225-2216	202-225-3012	http://chabot.house.gov		2371 Rayburn House Office Building	21790	H8OH01043	400071	N00003689	RepSteveChabot	http://www.opencongress.org/wiki/Steven_Chabot	http://youtube.com/congressmanchabot	RepSteveChabot			1953-01-22	Rep.Chabot@opencongress.org
Rep	David		Loebsack			L000565	D	IA	2	1	M	202-225-6576	202-226-0757	http://loebsack.house.gov		1527 Longworth House Office Building	68964	H6IA02146	412209	N00027741	DaveLoebsack	http://www.opencongress.org/wiki/Dave_Loebsack	http://youtube.com/congressmanloebsack	DaveLoebsack			1952-12-23	Rep.Loebsack@opencongress.org
Sen	Susan	M.	Collins			C001035	R	ME	Senior Seat	1	F	202-224-2523	202-224-2693	https://www.collins.senate.gov	http://www.collins.senate.gov/contact	413 Dirksen Senate Office Building	379	S6ME00159	300025	N00000491	SenatorCollins	http://www.opencongress.org/wiki/Susan_Collins	http://youtube.com/SenatorSusanCollins	susancollins		II	1952-12-07	Sen.Collins@opencongress.org
Rep	Carol		Shea-Porter			S001170	D	NH	1	1	F	202-225-5456	202-228-6362	https://shea-porter.house.gov		1530 Longworth House Office Building	65891	H6NH01230	412219	N00028091	repsheaporter	http://www.opencongress.org/wiki/Carol_Shea-Porter		repsheaporter			1952-12-02	Rep.Shea-porter@opencongress.org
Sen	Sherrod		Brown			B000944	D	OH	Senior Seat	1	M	202-224-2315	202-228-6321	https://www.brown.senate.gov	http://www.brown.senate.gov/contact/	713 Hart Senate Office Building	27018	H2OH13033	400050	N00003535	SenSherrodBrown	http://www.opencongress.org/wiki/Sherrod_Brown	http://youtube.com/SherrodBrownOhio			I	1952-11-09	Sen.Brown@opencongress.org
Rep	Marcia	L.	Fudge			F000455	D	OH	11	1	F	202-225-7032	202-225-1339	https://fudge.house.gov		2344 Rayburn House Office Building	110640	H8OH11141	412327	N00030490	RepMarciaFudge	http://www.opencongress.org/wiki/Marcia_Fudge	http://youtube.com/marcialfudge	RepMarciaLFudge			1952-10-29	Rep.Fudge@opencongress.org
Rep	Steven	R.	Rothman			R000462	D	NJ	9	0	M	202-225-5061	202-225-5851	http://rothman.house.gov	https://forms.house.gov/rothman/webforms/issue_subscribe.htm	2303 Rayburn House Office Building	481	H6NJ09165	400346	N00008619		http://www.opencongress.org/wiki/Steven_Rothman					1952-10-14	
Rep	Bob	W.	Goodlatte			G000289	R	VA	6	1	M	202-225-5431	202-225-9681	https://goodlatte.house.gov		2309 Rayburn House Office Building	27116	H2VA06115	400154	N00009154	RepGoodlatte	http://www.opencongress.org/wiki/Robert_Goodlatte	http://youtube.com/RepBobGoodlatte	BobGoodlatte			1952-09-22	Rep.Goodlatte@opencongress.org
Rep	Tim		Murphy			M001151	R	PA	18	1	M	202-225-2301	202-225-1844	https://murphy.house.gov		2332 Rayburn House Office Building	9794	H2PA18143	400285	N00024992	RepTimMurphy	http://www.opencongress.org/wiki/Tim_Murphy	http://youtube.com/TimMurphyPA18	reptimmurphy			1952-09-11	Rep.Murphy@opencongress.org
Rep	William	R.	Keating			K000375	D	MA	9	1	M	202-225-3111	202-225-5658	https://keating.house.gov		2351 Rayburn House Office Building	4743	H0MA10082	412435	N00031933	USRepKeating	http://www.opencongress.org/wiki/Bill_Keating	http://youtube.com/RepBillKeating	Congressman.Keating			1952-09-06	Rep.Keating@opencongress.org
Rep	Earl	Ralph	Pomeroy			P000422	D	ND	0	0	M			http://www.house.gov/pomeroy			27007	H2ND00057	400323	N00008113		http://www.opencongress.org/wiki/Earl_Pomeroy					1952-09-02	
Rep	John		Rutherford			R000609	R	FL	4	1	M	202-225-2501		https://rutherford.house.gov		230 Cannon House Office Building	172542	H6FL04105	412692	N00039777	RepRutherfordFL			RepRutherfordFL			1952-09-02	Rep.Rutherford@opencongress.org
Rep	Julia		Brownley			B001285	D	CA	26	1	F	202-225-5811	202-225-1100	http://juliabrownley.house.gov		1019 Longworth House Office Building	59904	H2CA00120	412516	N00034254	JuliaBrownley26		http://youtube.com/RepJuliaBrownley	RepJuliaBrownley			1952-08-28	Rep.Juliabrownley@opencongress.org
Rep	John		Faso			F000464	R	NY	19	1	M	202-225-5614	202-225-1168	https://faso.house.gov		1616 Longworth House Office Building	4311	H6NY19169	412719	N00037288	RepJohnFaso			RepJohnFaso			1952-08-25	Rep.Faso@opencongress.org
Sen	Bob		Corker			C001071	R	TN	Junior Seat	1	M	202-224-3344	202-228-0566	https://www.corker.senate.gov	https://www.corker.senate.gov/public/index.cfm/emailme	425 Dirksen Senate Office Building	65905	S6TN00216	412248	N00027441	SenBobCorker	http://www.opencongress.org/wiki/Bob_Corker	http://youtube.com/senatorcorker	bobcorker		I	1952-08-24	Sen.Corker@opencongress.org
Rep	Tom		Marino			M001179	R	PA	10	1	M	202-225-3731	202-225-9594	https://marino.house.gov		2242 Rayburn House Office Building	119478	H0PA10078	412468	N00031777	RepTomMarino	http://www.opencongress.org/wiki/Tom_Marino	http://youtube.com/RepMarino	CongressmanMarino			1952-08-15	Rep.Marino@opencongress.org
Rep	Denny		Heck			H001064	D	WA	10	1	M	202-225-9740	202-225-0129	http://dennyheck.house.gov		425 Cannon House Office Building	126058	H0WA03161	412584	N00031557	RepDennyHeck		http://youtube.com/RepDennyHeck	CongressmanDennyHeck			1952-07-29	Rep.Dennyheck@opencongress.org
Sen	John	A.	Barrasso			B001261	R	WY	Junior Seat	1	M	202-224-6441	202-224-1724	https://www.barrasso.senate.gov	https://www.barrasso.senate.gov/public/index.cfm/contact-form	307 Dirksen Senate Office Building	52662	S6WY00068	412251	N00006236	SenJohnBarrasso	http://www.opencongress.org/wiki/John_Barrasso	http://youtube.com/barrassowyo	johnbarrasso		I	1952-07-21	Sen.Barrasso@opencongress.org
Rep	Bobby		Bright			B001264	D	AL	2	0	M			http://www.bright.house.gov			104839	H8AL02130	412267	N00029838		http://www.opencongress.org/wiki/Bobby_Bright					1952-07-21	
Rep	Ileana		Ros-Lehtinen			R000435	R	FL	27	1	F	202-225-3931	202-225-5620	http://ros-lehtinen.house.gov		2206 Rayburn House Office Building	26815	H0FL18025	400344	N00002858	RosLehtinen	http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen	http://youtube.com/IleanaRosLehtinen	iroslehtinen			1952-07-15	Rep.Ros-lehtinen@opencongress.org
Rep	David	T.	Dreier			D000492	R	CA	26	0	M	202-225-2305	202-225-7018	http://dreier.house.gov	http://doyle.house.gov/email_mike.shtml	233 Cannon House Office Building	26765	H8CA35032	400115	N00006932		http://www.opencongress.org/wiki/David_Dreier					1952-07-05	
Rep	Leonard		Lance			L000567	R	NJ	7	1	M	202-225-5361	202-225-9460	http://lance.house.gov		2352 Rayburn House Office Building	4443	H6NJ12136	412290	N00000898	RepLanceNJ7	http://www.opencongress.org/wiki/Leonard_Lance	http://youtube.com/CongressmanLance	CongressmanLance			1952-06-25	Rep.Lance@opencongress.org
Rep	Marsha	W.	Blackburn			B001243	R	TN	7	1	F	202-225-2811	202-225-3004	http://blackburn.house.gov		2266 Rayburn House Office Building	25186	H2TN06030	400032	N00003105	MarshaBlackburn	http://www.opencongress.org/wiki/Marsha_Blackburn	http://youtube.com/RepMarshaBlackburn	marshablackburn			1952-06-06	Rep.Blackburn@opencongress.org
Sen	Gordon	Harold	Smith			S001142	R	OR	Junior Seat	0	M			http://gsmith.senate.gov/			425	S6OR00094	300090	N00007815		http://www.opencongress.org/wiki/Gordon_Harold_Smith				II	1952-05-25	
Rep	Blaine		Luetkemeyer			L000569	R	MO	3	1	M	202-225-2956	202-225-5712	http://luetkemeyer.house.gov		2230 Rayburn House Office Building	20400	H8MO09153	412292	N00030026	RepBlainePress	http://www.opencongress.org/wiki/Blaine_Luetkemeyer	http://youtube.com/BLuetkemeyer	BlaineLuetkemeyer			1952-05-07	Rep.Luetkemeyer@opencongress.org
Rep	Dan		Benishek			B001271	R	MI	1	0	M	202-225-4735	202- 225-4744	http://benishek.house.gov	https://benishek.house.gov/contact-me/email-me	514 Cannon House Office Building	123056	H0MI01088	412436	N00031934		http://www.opencongress.org/wiki/Dan_Benishek					1952-04-20	
Rep	Jim		Costa			C001059	D	CA	16	1	M	202-225-3341	202-225-9308	https://costa.house.gov		2081 Rayburn House Office Building	3577	H4CA20082	400618	N00026341	RepJimCosta	http://www.opencongress.org/wiki/Jim_Costa	http://youtube.com/RepJimCostaCA20	RepJimCosta			1952-04-13	Rep.Costa@opencongress.org
Rep	Mark		DeSaulnier			D000623	D	CA	11	1	M	202-225-2095	202-225-5609	https://desaulnier.house.gov		115 Cannon House Office Building		H0CA10073	412613	N00030709	RepDeSaulnier			RepMarkDeSaulnier			1952-03-31	Rep.Desaulnier@opencongress.org
Rep	Janice		Hahn			H001063	D	CA	44	0	F	202-225-8220	202-226-7290	http://hahn.house.gov	https://hahn.house.gov/contact-me/email-me	404 Cannon House Office Building	70502	H8CA36097	412498	N00006806		http://www.opencongress.org/wiki/Janice_Hahn					1952-03-30	
Rep	Bart	T.	Stupak			S001045	D	MI	1	0	M			http://www.house.gov/stupak			26912	H2MI01068	400391	N00004196		http://www.opencongress.org/wiki/Bart_Stupak					1952-02-29	
Rep	J.	Randy	Forbes			F000445	R	VA	4	0	M	202-225-6365	202-226-1170	http://forbes.house.gov	https://forbes.house.gov/contact/contactform.htm	2135 Rayburn House Office Building	5146	H2VA04052	400137	N00013799		http://www.opencongress.org/wiki/James_Randy_Forbes					1952-02-17	
Sen	John		Cornyn			C001056	R	TX	Senior Seat	1	M	202-224-2934	202-228-2856	https://www.cornyn.senate.gov	https://www.cornyn.senate.gov/contact	517 Hart Senate Office Building	15375	S2TX00106	300027	N00024852	JohnCornyn	http://www.opencongress.org/wiki/John_Cornyn	http://youtube.com/senjohncornyn	sen.johncornyn		II	1952-02-02	Sen.Cornyn@opencongress.org
Rep	Michael	E.	Capuano			C001037	D	MA	7	1	M	202-225-5111	202-225-9322	http://capuano.house.gov		1414 Longworth House Office Building	18883	H8MA08071	400063	N00000267	RepMikeCapuano	http://www.opencongress.org/wiki/Michael_Capuano	http://youtube.com/RepMikeCapuano	RepMichaelCapuano			1952-01-09	Rep.Capuano@opencongress.org
Rep	Charles	F.	Bass		Charlie	B000220	R	NH	2	0	M	202-225-5206	202-225-2946	http://bass.house.gov/		2350 Rayburn House Office Building	22216	H0NH02017	400019	N00000423		http://www.opencongress.org/wiki/Charlie_Bass					1952-01-08	
Rep	Joe		Sestak			S001169	D	PA	7	0	M			http://sestak.house.gov			58333	H6PA07105	412232	N00028049		http://www.opencongress.org/wiki/Joseph_Sestak					1951-12-12	
Rep	Jean		Schmidt			S001164	R	OH	2	0	F	202-225-3164	202-225-1992	http://www.house.gov/schmidt	http://www.house.gov/schmidt/contact.shtml	2464 Rayburn House Office Building	45475	H6OH02086	412010	N00027526		http://www.opencongress.org/wiki/Jean_Schmidt					1951-11-29	
Rep	Thomas		Edwards		Chet	E000063	D	TX	17	0	M			http://www.house.gov/edwards			27087	H8TX06035	400118	N00005794		http://www.opencongress.org/wiki/Thomas_Edwards					1951-11-24	
Sen	John	Neely	Kennedy			K000393	R	LA	Junior Seat	1	M	202-224-4623		https://www.kennedy.senate.gov	https://www.kennedy.senate.gov/content/contact-senator	B11 Russell Senate Office Building	35496	S4LA00065	412679	N00026823	SenJohnKennedy			JohnKennedyLouisiana		III	1951-11-21	Sen.Kennedy@opencongress.org
Rep	Ellen	O.	Tauscher			T000057	D	CA	10	0	F			http://www.house.gov/tauscher			94	H6CA10088	400396	N00007422		http://www.opencongress.org/wiki/Ellen_Tauscher					1951-11-15	
Rep	Rick		Allen			A000372	R	GA	12	1	M	202-225-2823	202-225-3377	http://allen.house.gov		426 Cannon House Office Building	136062	H2GA12121	412625	N00033720	reprickallen			CongressmanRickAllen			1951-11-07	Rep.Allen@opencongress.org
Rep	Frank	J.	Pallone	Jr.		P000034	D	NJ	6	1	M	202-225-4671	202-225-9665	https://pallone.house.gov		237 Cannon House Office Building	26951	H8NJ03073	400308	N00000781	FrankPallone	http://www.opencongress.org/wiki/Frank_Pallone	http://youtube.com/repfrankpallone	repfrankpallone			1951-10-30	Rep.Pallone@opencongress.org
Rep	Kurt		Schrader			S001180	D	OR	5	1	M	202-225-5711	202-225-5699	http://schrader.house.gov		2431 Rayburn House Office Building	10813	H8OR05107	412315	N00030071	RepSchrader	http://www.opencongress.org/wiki/Kurt_Schrader	http://youtube.com/repkurtschrader	repschrader			1951-10-19	Rep.Schrader@opencongress.org
Rep	Edward	R.	Royce		Ed	R000487	R	CA	39	1	M	202-225-4111	202-226-0335	http://royce.house.gov		2310 Rayburn House Office Building	26772	H6CA39020	400348	N00008264	RepEdRoyce	http://www.opencongress.org/wiki/Edward_Royce	http://youtube.com/RepEdRoyce	EdRoyce			1951-10-12	Rep.Royce@opencongress.org
Rep	John	F.	Tierney			T000266	D	MA	6	0	M	202-225-8020	202-225-5915	http://tierney.house.gov	https://tierney.house.gov/contact/email-me	2238 Rayburn House Office Building	553	H4MA06033	400407	N00000226		http://www.opencongress.org/wiki/John_Tierney					1951-09-18	
Rep	Albert	Russell	Wynn			W000784	D	MD	4	0	M			http://www.house.gov/wynn			26889	H2MD05361	400438	N00001849		http://www.opencongress.org/wiki/Albert_Wynn					1951-09-10	
Sen	Jim	W.	DeMint			D000595	R	SC	Junior Seat	0	M	202-224-6121	202-228-5143	http://demint.senate.gov	http://www.demint.senate.gov/public/index.cfm?p=ContactInformation	167 Russell Senate Office Building	25026	S4SC00083	400105	N00002472		http://www.opencongress.org/wiki/Jim_DeMint				III	1951-09-02	
Rep	Deborah	D.	Pryce			P000555	R	OH	15	0	F			http://www.house.gov/pryce			27020	H2OH15046	400327	N00003504		http://www.opencongress.org/wiki/Deborah_Pryce					1951-07-29	
Rep	Rob		Bishop			B001250	R	UT	1	1	M	202-225-0453	202-225-5857	http://robbishop.house.gov		123 Cannon House Office Building	50544	H2UT01094	400029	N00025292	RepRobBishop	http://www.opencongress.org/wiki/Rob_Bishop	http://youtube.com/CongressmanBishop	RepRobBishop			1951-07-13	Rep.Robbishop@opencongress.org
Rep	John		Fleming			F000456	R	LA	4	0	M	202-225-2777	202-225-8039	http://fleming.house.gov	https://fleming.house.gov/contact/contactform.htm	2182 Rayburn House Office Building	108811	H8LA04225	412275	N00029679		http://www.opencongress.org/wiki/John_Fleming					1951-07-05	
Sen	Roger	F.	Wicker			W000437	R	MS	Junior Seat	1	M	202-224-6253	202-228-0378	https://www.wicker.senate.gov	https://www.wicker.senate.gov/public/index.cfm/contact	555 Dirksen Senate Office Building	21926	H4MS01078	400432	N00003280	SenatorWicker	http://www.opencongress.org/wiki/Roger_Wicker	http://youtube.com/SenatorWicker	SenatorWicker		I	1951-07-05	Sen.Wicker@opencongress.org
Rep	Jerry		McNerney			M001166	D	CA	9	1	M	202-225-1947	202-225-4060	http://mcnerney.house.gov		2265 Rayburn House Office Building	29474	H4CA11081	412189	N00026926	RepMcNerney	http://www.opencongress.org/wiki/Gerald_McNerney	http://youtube.com/RepJerryMcNerney	jerrymcnerney			1951-06-18	Rep.Mcnerney@opencongress.org
Rep	Todd		Tiahrt			T000260	R	KS	4	0	M			http://www.house.gov/tiahrt			21953	H4KS04087	400405	N00008144		http://www.opencongress.org/wiki/Todd_Tiahrt					1951-06-15	
Rep	Richard	B.	Nugent			N000185	R	FL	11	0	M	202-225-1002	202- 226-6559	https://nugent.house.gov	https://nugent.house.gov/contact/email-me	1727 Longworth House Office Building	124333	H0FL05139	412409	N00032441		http://www.opencongress.org/wiki/Richard_Nugent					1951-05-26	
Sen	Alan	Stuart	Franken		Al	F000457	D	MN	Junior Seat	1	M	202-224-5641	202-224-0044	https://www.franken.senate.gov	https://www.franken.senate.gov/?p=contact	309 Hart Senate Office Building	108924	S8MN00438	412378	N00029016	SenFranken	http://www.opencongress.org/wiki/Al_Franken	http://youtube.com/SenatorFranken	senatoralfranken		II	1951-05-21	Sen.Franken@opencongress.org
Sen	Michael	D.	Crapo			C000880	R	ID	Senior Seat	1	M	202-224-6142	202-228-1375	https://www.crapo.senate.gov	http://www.crapo.senate.gov/contact/email.cfm	239 Dirksen Senate Office Building	26830	S8ID00027	300030	N00006267	MikeCrapo	http://www.opencongress.org/wiki/Michael_Crapo	http://youtube.com/senatorcrapo	mikecrapo		III	1951-05-20	Sen.Crapo@opencongress.org
Rep	Vern		Buchanan			B001260	R	FL	16	1	M	202-225-5015	202-226-0828	https://buchanan.house.gov		2104 Rayburn House Office Building	66247	H6FL13148	412196	N00027626	VernBuchanan	http://www.opencongress.org/wiki/Vern_Buchanan	http://youtube.com/vernbuchanan	CongressmanBuchanan			1951-05-08	Rep.Buchanan@opencongress.org
Rep	Ann Marie		Buerkle			B001276	R	NY	25	0	F	202-225-3701	202-225-4042	http://buerkle.house.gov/		1630 Longworth House Office Building	127047	H0NY25078	412456	N00031640		http://www.opencongress.org/wiki/Ann_Marie_Buerkle					1951-05-08	
Rep	Colleen	W.	Hanabusa			H001050	D	HI	1	1	F	202-225-2726	202-225-0688	https://hanabusa.house.gov		422 Cannon House Office Building	17745	H2HI02110	412418	N00025881	RepHanabusa	http://www.opencongress.org/wiki/Colleen_Hanabusa					1951-05-04	Rep.Hanabusa@opencongress.org
Rep	Gwen		Moore			M001160	D	WI	4	1	F	202-225-4572	202-225-8135	https://gwenmoore.house.gov		2252 Rayburn House Office Building	3457	H4WI04183	400661	N00026914	RepGwenMoore	http://www.opencongress.org/wiki/Gwendolynne_Moore	http://youtube.com/RepGwenMoore	GwenSMoore			1951-04-18	Rep.Gwenmoore@opencongress.org
Rep	Tim		Walberg			W000798	R	MI	7	1	M	202-225-6276	202-225-6281	http://walberg.house.gov		2436 Rayburn House Office Building	8618	H4MI07103	412213	N00026368	RepWalberg	http://www.opencongress.org/wiki/Timothy_Walberg	http://youtube.com/RepWalberg	RepWalberg			1951-04-12	Rep.Walberg@opencongress.org
Rep	Paul	W.	Hodes			H001043	D	NH	2	0	M			http://hodes.house.gov			42473	H4NH02175	412220	N00027048		http://www.opencongress.org/wiki/Paul_Hodes					1951-03-21	
Sen	Deb		Fischer			F000463	R	NE	Senior Seat	1	F	202-224-6551	202-228-1325	https://www.fischer.senate.gov	http://www.fischer.senate.gov/public/index.cfm/contact	454 Russell Senate Office Building	41963	S2NE00094	412556	N00033443	SenatorFischer		http://youtube.com/senatordebfischer	senatordebfischer		I	1951-03-01	Sen.Fischer@opencongress.org
Rep	Kenny	Ewell	Marchant			M001158	R	TX	24	1	M	202-225-6605	202-225-0074	https://marchant.house.gov		2369 Rayburn House Office Building	5549	H4TX24094	400656	N00026710	RepKenMarchant	http://www.opencongress.org/wiki/Kenny_Marchant	http://youtube.com/RepKennyMarchant	RepKennyMarchant			1951-02-23	Rep.Marchant@opencongress.org
Rep	Jay		Inslee			I000026	D	WA	1	0	M	202-225-6311	202-226-1606	http://www.house.gov/inslee	http://www.house.gov/inslee/contact/email.html	2329 Rayburn House Office Building	27125	H2WA04090	400193	N00001725		http://www.opencongress.org/wiki/Jay_Inslee					1951-02-09	
Rep	Larry		Kissell			K000369	D	NC	8	0	M	202-225-3715	202-225-4036	http://kissell.house.gov	https://forms.house.gov/kissell/contact-form.shtml	1632 Longworth House Office Building	57769	H6NC08111	412287	N00028859		http://www.opencongress.org/wiki/Lawrence_Kissell					1951-01-31	
Rep	Brian	P.	Bilbray			B000461	R	CA	50	0	M	202-225-0508	202-225-2558	http://www.house.gov/bilbray	http://www.house.gov/bilbray/contact.shtml	2410 Rayburn House Office Building	21916	H4CA49032	400570	N00006981		http://www.opencongress.org/wiki/Brian_Bilbray					1951-01-28	
Rep	Albio		Sires			S001165	D	NJ	8	1	M	202-225-7919	202-226-0792	https://sires.house.gov		2342 Rayburn House Office Building	22510	H6NJ13191	412186	N00027523	RepSires	http://www.opencongress.org/wiki/Albio_Sires	http://youtube.com/RepSiresNJ13	81058818750			1951-01-26	Rep.Sires@opencongress.org
